2022-05-28 21:26:00+05:30,29018.82,29018.82,28991.3,28991.31,25.648
2022-05-28 21:27:00+05:30,28991.3,28991.31,28988.22,28988.23,4.145
2022-05-28 21:28:00+05:30,28988.23,28988.23,28983.41,28983.41,3.916
2022-05-28 21:29:00+05:30,28983.41,28988.22,28982.04,28988.21,8.034
2022-05-28 21:30:00+05:30,28988.2,28988.21,28957.89,28966.16,37.881
2022-05-28 21:31:00+05:30,28966.16,28979.71,28966.15,28970.16,17.336
2022-05-28 21:32:00+05:30,28970.17,28983.2,28964.51,28971.14,28.639
2022-05-28 21:33:00+05:30,28971.15,28995.67,28971.14,28995.67,16.199
